"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
2.47E+00,-4.69E-01,1.46E-01,3.81E+00,2.65E-01,0.388409388,8.09E-01,7.49E-02,-5.03E-02,2.19E-01,2.60E-01,2.95E-01,-2.57E-01
1.71E+00,-1.91E-01,4.47E-02,3.21E+00,9.54E-01,0.291884726,3.43E-01,2.61E-02,-1.62E-01,1.44E-01,2.39E-01,2.82E-01,-2.92E-01
2.18E+00,-3.13E-01,1.06E-01,2.19E+00,5.31E-01,0.409903576,4.03E-01,-4.32E-02,-1.44E-01,2.71E-01,2.73E-01,2.76E-01,-2.18E-01
1.70E+00,-3.14E-01,1.51E-01,4.35E+00,4.26E-01,0.3639444,5.50E-01,7.55E-02,-1.15E-01,2.16E-01,2.57E-01,2.65E-01,-2.85E-01
2.15E+00,-3.04E-01,-3.63E-02,3.58E+00,4.00E-01,0.401457527,6.72E-01,2.56E-02,-1.43E-01,2.53E-01,2.65E-01,2.92E-01,-2.18E-01
2.06E+00,-1.61E-01,-6.45E-03,3.33E+00,4.23E-01,0.275087105,6.45E-01,2.79E-02,-1.13E-01,2.73E-01,2.47E-01,1.28E-01,-2.96E-01
1.98E+00,-4.74E-01,2.08E-01,2.79E+00,7.52E-01,0.347495,4.28E-01,9.24E-02,-6.97E-02,2.69E-01,2.11E-01,2.71E-01,-2.85E-01
2.10E+00,-1.99E-01,7.24E-03,3.70E+00,8.27E-01,0.329729826,4.99E-01,5.46E-02,-7.22E-02,2.89E-01,1.88E-01,2.37E-01,-1.84E-01
2.17E+00,-1.84E-01,4.26E-01,3.89E+00,4.32E-01,0.405702011,1.70E-01,5.31E-02,-1.46E-01,1.75E-01,2.52E-01,2.66E-01,-2.55E-01
1.97E+00,-3.95E-01,3.31E-01,3.44E+00,6.24E-01,0.347530269,4.70E-01,7.10E-02,-1.92E-01,2.17E-01,2.94E-01,2.14E-01,-2.98E-01
2.26E+00,-2.36E-01,7.16E-02,4.22E+00,7.28E-01,0.347509389,4.87E-01,6.41E-02,-1.94E-01,2.06E-01,2.37E-01,2.37E-01,-2.32E-01
1.60E+00,-4.70E-01,1.47E-01,3.13E+00,6.59E-01,0.325366554,7.31E-01,2.59E-02,-4.40E-02,2.69E-01,2.75E-01,2.75E-01,-2.47E-01
2.48E+00,-6.27E-01,7.80E-02,3.75E+00,7.13E-01,0.309063191,2.09E-01,9.80E-02,-1.15E-01,2.08E-01,2.67E-01,2.56E-01,-2.50E-01
2.47E+00,-5.22E-01,5.05E-02,3.61E+00,5.12E-01,0.404110205,8.07E-01,5.19E-02,-2.38E-01,2.68E-01,1.95E-01,2.73E-01,-2.49E-01
3.19E+00,3.94E-01,-1.12E-01,2.43E+00,7.48E-01,0.351778102,2.71E-01,-2.25E-02,8.08E-02,2.93E-01,2.31E-01,2.77E-01,-2.17E-01
2.36E+00,3.55E-01,-3.51E-02,3.77E+00,7.35E-01,0.294391822,3.38E-01,-5.83E-02,-6.36E-02,2.39E-01,2.56E-01,2.86E-01,-2.82E-01
2.55E+00,6.33E-01,1.95E-01,3.09E+00,7.72E-01,0.317582713,4.58E-01,-6.41E-02,3.82E-02,2.62E-01,2.46E-01,2.27E-01,-2.60E-01
2.23E+00,3.03E-01,-1.67E-01,4.02E+00,3.97E-01,0.384754921,5.81E-01,-2.84E-02,-6.26E-02,2.18E-01,2.04E-01,2.48E-01,-1.93E-01
1.93E+00,8.79E-01,-4.26E-01,4.20E+00,8.84E-01,0.375475695,7.80E-01,-5.28E-02,-2.23E-03,2.48E-01,2.41E-01,1.59E-01,-2.63E-01
2.71E+00,3.92E-01,4.93E-01,3.08E+00,4.64E-01,0.392031025,6.30E-01,-2.65E-02,1.10E-02,2.66E-01,2.84E-01,1.82E-01,-2.78E-01
3.32E+00,5.19E-01,-6.19E-02,3.65E+00,2.04E-01,0.293468138,7.57E-01,-2.95E-02,9.38E-03,2.83E-01,2.75E-01,2.61E-01,-2.14E-01
2.76E+00,9.12E-01,-1.76E-01,4.35E+00,7.90E-01,0.384392063,5.43E-01,2.39E-02,-1.24E-03,2.99E-01,2.35E-01,2.71E-01,-1.75E-01
1.88E+00,6.53E-01,-1.71E-01,3.53E+00,4.36E-01,0.340408016,8.25E-01,-1.55E-02,-6.64E-02,2.46E-01,2.45E-01,2.38E-01,-2.90E-01
3.15E+00,6.14E-01,-2.41E-01,3.07E+00,5.80E-01,0.215848868,6.30E-01,5.16E-02,-3.89E-02,2.63E-01,2.54E-01,2.57E-01,-1.86E-01
1.65E+00,5.11E-01,8.47E-02,2.77E+00,5.20E-01,0.353853332,8.91E-01,-3.24E-02,-3.21E-02,2.99E-01,2.43E-01,2.06E-01,-2.48E-01
2.29E+00,6.21E-01,-1.49E-01,3.12E+00,6.20E-01,0.374666459,5.77E-01,-6.25E-02,-6.19E-02,2.56E-01,2.65E-01,2.96E-01,-2.72E-01
1.53E+00,6.64E-01,2.96E-01,3.41E+00,4.65E-01,0.352263801,5.54E-01,-2.90E-02,-8.46E-03,2.26E-01,2.39E-01,2.78E-01,-2.07E-01
2.46E+00,8.13E-01,-2.43E-01,2.55E+00,3.63E-01,0.401385998,8.28E-01,3.44E-03,6.31E-03,2.31E-01,2.66E-01,2.36E-01,-2.67E-01
1.84E+00,8.81E-01,-2.03E-01,3.86E+00,6.00E-01,0.367928151,7.22E-01,2.31E-02,7.44E-03,2.89E-01,2.75E-01,2.07E-01,-2.52E-01
2.20E+00,5.77E-01,3.51E-01,3.41E+00,6.41E-01,0.412554601,5.14E-01,2.78E-03,3.33E-03,2.84E-01,2.33E-01,2.98E-01,-2.51E-01
2.19E+00,6.16E-01,-4.29E-02,2.76E+00,4.66E-01,0.337505728,4.11E-01,-1.73E-02,-3.22E-02,1.91E-01,2.73E-01,2.72E-01,-2.38E-01
2.15E+00,7.86E-01,4.86E-02,3.02E+00,4.72E-01,0.34096785,3.09E-01,-7.39E-03,-2.96E-02,2.29E-01,2.91E-01,2.66E-01,-1.64E-01
2.56E+00,3.66E-01,6.18E-02,3.64E+00,2.78E-01,0.258378297,3.94E-01,-7.76E-03,-2.85E-02,2.71E-01,2.86E-01,2.43E-01,-2.72E-01
2.45E+00,4.11E-01,9.46E-02,2.95E+00,4.53E-01,0.335676304,9.62E-01,-7.70E-02,2.55E-02,2.92E-01,2.00E-01,2.93E-01,-2.88E-01
1.93E+00,8.17E-01,1.45E-01,3.00E+00,4.36E-01,0.401299666,6.44E-01,-4.04E-02,1.12E-02,2.40E-01,2.25E-01,2.72E-01,-2.99E-01
2.31E+00,6.78E-01,-6.02E-02,3.37E+00,5.19E-01,0.352083653,5.25E-01,3.89E-02,-9.22E-02,2.98E-01,2.63E-01,2.00E-01,-2.98E-01
1.97E+00,6.53E-01,1.92E-01,2.92E+00,6.39E-01,0.379012944,7.93E-01,-4.95E-02,4.30E-03,2.68E-01,2.47E-01,2.85E-01,-1.83E-01
1.88E+00,4.50E-01,-2.49E-01,3.06E+00,3.26E-01,0.328863324,4.67E-01,1.91E-02,-6.98E-02,1.88E-01,2.36E-01,2.23E-01,-2.16E-01
2.22E+00,7.69E-01,-1.28E-01,2.84E+00,5.69E-01,0.341179752,4.94E-01,-6.39E-02,-6.91E-02,2.93E-01,2.47E-01,1.76E-01,-2.28E-01
2.23E+00,4.85E-01,5.49E-01,4.07E+00,3.55E-01,0.338726323,3.64E-01,3.89E-02,-9.95E-02,2.83E-01,2.14E-01,1.71E-01,-1.77E-01
2.55E+00,5.55E-02,2.64E-01,3.85E+00,2.30E-01,0.341607938,-1.33E-01,6.06E-02,-1.21E-01,2.07E-01,2.20E-01,2.61E-01,-2.31E-01
2.44E+00,1.23E-01,5.44E-01,4.12E+00,9.08E-01,0.332178045,4.21E-01,2.82E-02,-2.21E-02,2.06E-01,2.36E-01,2.61E-01,-1.83E-01
1.72E+00,3.20E-01,4.27E-01,4.05E+00,9.46E-01,0.243388642,1.99E-01,-2.53E-04,-8.86E-02,2.74E-01,2.39E-01,2.85E-01,-1.10E-01
2.77E+00,6.28E-01,5.77E-01,3.93E+00,6.49E-01,0.331647112,2.06E-01,-4.72E-02,-1.00E-01,2.60E-01,2.78E-01,2.31E-01,-1.62E-01
2.35E+00,3.23E-01,2.37E-01,3.38E+00,7.00E-01,0.311298971,-1.64E-01,-3.51E-02,-1.78E-01,2.62E-01,1.98E-01,2.98E-01,-1.29E-01
1.98E+00,-8.12E-03,4.91E-01,3.66E+00,1.39E-01,0.237357941,-2.42E-01,6.88E-02,-1.11E-01,2.48E-01,2.56E-01,1.59E-01,-1.30E-01
2.13E+00,5.16E-01,3.58E-01,3.81E+00,5.65E-01,0.117403571,1.59E-01,4.03E-02,-9.74E-02,2.10E-01,2.83E-01,2.97E-01,-1.62E-01
1.98E+00,8.94E-02,3.89E-01,4.33E+00,9.15E-01,0.147740778,-1.20E-01,-2.54E-02,-9.10E-02,2.33E-01,2.86E-01,2.99E-01,-1.24E-01
1.93E+00,1.97E-01,5.31E-01,3.34E+00,4.64E-01,0.305804577,2.74E-01,-2.56E-03,-5.13E-02,2.51E-01,2.81E-01,2.28E-01,-1.53E-01
2.05E+00,3.54E-01,3.23E-01,3.70E+00,4.09E-01,0.206853445,-1.75E-01,3.20E-02,-2.17E-02,2.74E-01,2.90E-01,2.72E-01,-2.38E-01
2.08E+00,3.49E-01,5.02E-01,3.64E+00,4.65E-01,0.289077701,-7.28E-02,-4.84E-02,-1.31E-01,2.98E-01,2.12E-01,1.93E-01,-1.68E-01
1.81E+00,3.24E-02,3.18E-01,4.44E+00,7.78E-01,0.307535101,3.91E-01,-3.54E-03,-9.08E-02,2.64E-01,2.19E-01,2.73E-01,-1.67E-01
1.57E+00,3.52E-01,3.99E-01,4.20E+00,4.58E-01,0.395235019,-3.70E-02,-7.41E-02,-8.49E-02,1.53E-01,2.77E-01,2.26E-01,-2.53E-01
1.85E+00,-8.00E-02,6.18E-01,3.73E+00,7.19E-01,0.350120514,2.18E-01,6.23E-02,-8.32E-02,1.69E-01,2.80E-01,2.64E-01,-1.26E-01
2.50E+00,-7.28E-02,3.98E-01,3.85E+00,4.56E-01,0.224346145,2.47E-01,-2.30E-02,-4.30E-02,2.59E-01,2.61E-01,2.01E-01,-1.25E-01
2.06E+00,4.86E-01,2.58E-01,4.02E+00,6.83E-01,0.359364471,1.98E-02,3.51E-02,-1.13E-01,2.50E-01,2.65E-01,2.44E-01,-1.92E-01
2.11E+00,-2.62E-02,5.04E-01,4.36E+00,8.34E-01,0.373710193,1.77E-01,6.32E-02,-1.54E-01,2.63E-01,2.64E-01,2.38E-01,-8.00E-02
2.03E+00,-3.61E-02,2.76E-01,3.83E+00,1.95E-01,0.385757619,7.04E-02,-2.40E-02,-1.10E-01,1.46E-01,1.87E-01,2.07E-01,-1.03E-01
1.96E+00,5.58E-02,3.87E-01,3.67E+00,6.03E-01,0.290088709,2.61E-01,4.09E-02,-7.15E-02,2.17E-01,2.64E-01,2.98E-01,-6.33E-02
1.80E+00,3.00E-01,1.95E-01,3.78E+00,5.52E-01,0.239469515,-4.43E-01,7.75E-02,-1.67E-01,2.62E-01,2.01E-01,2.51E-01,-1.92E-01
1.69E+00,4.03E-01,2.28E-01,3.87E+00,4.41E-01,0.353159494,2.70E-02,5.82E-02,-1.24E-01,2.32E-01,2.89E-01,2.01E-01,-1.90E-01
2.03E+00,3.08E-02,4.24E-01,3.66E+00,8.33E-01,0.276638308,-1.47E-01,5.42E-02,-1.47E-01,2.65E-01,2.77E-01,2.26E-01,-1.14E-01
2.04E+00,3.49E-02,5.28E-02,3.16E+00,6.22E-01,0.277398839,-1.60E-01,5.79E-03,-1.47E-01,2.76E-01,2.86E-01,2.58E-01,-1.33E-01
3.02E+00,4.55E-01,3.48E-01,3.79E+00,6.38E-01,0.346820388,2.03E-01,2.91E-02,-1.52E-01,2.95E-01,2.37E-01,2.49E-01,-1.48E-01
2.85E+00,4.97E-02,5.51E-01,2.93E+00,5.25E-01,0.28734755,3.30E-01,5.81E-02,-1.08E-01,2.35E-01,1.91E-01,2.24E-01,-1.72E-01
2.43E+00,1.01E-01,4.07E-01,2.30E+00,7.23E-01,0.372447631,5.16E-01,2.55E-02,-2.96E-02,2.16E-01,1.87E-01,2.90E-01,-2.34E-01
2.49E+00,6.27E-02,1.70E-01,4.40E+00,3.06E-01,0.388456523,4.35E-01,8.79E-02,-1.68E-01,2.28E-01,1.62E-01,2.39E-01,-1.92E-01
1.91E+00,-1.66E-02,1.19E-01,3.24E+00,7.78E-01,0.401921974,-4.36E-02,7.48E-02,-1.09E-01,2.98E-01,2.02E-01,2.33E-01,-1.04E-01
2.55E+00,-1.24E-01,1.48E-01,3.09E+00,9.31E-01,0.303726783,4.37E-01,9.80E-02,-1.52E-01,2.70E-01,2.26E-01,2.02E-01,-2.89E-01
1.76E+00,-2.94E-01,-2.40E-02,3.17E+00,5.15E-01,0.327949521,1.63E-01,3.34E-02,-1.24E-01,2.48E-01,1.60E-01,2.31E-01,-1.41E-01
2.24E+00,-4.53E-01,-2.07E-01,4.22E+00,6.50E-01,0.317356009,3.74E-01,6.36E-02,-1.81E-01,2.52E-01,2.17E-01,2.95E-01,-2.62E-01
1.90E+00,-3.03E-01,4.31E-01,3.91E+00,7.98E-01,0.328145877,6.58E-01,7.09E-02,-5.93E-02,2.57E-01,2.52E-01,2.71E-01,-1.88E-01
2.35E+00,-2.82E-02,4.46E-01,3.10E+00,9.03E-01,0.358168973,4.28E-01,9.66E-02,-9.15E-02,2.65E-01,2.24E-01,2.90E-01,-2.37E-01
3.27E+00,-8.62E-02,2.61E-02,3.50E+00,4.38E-01,0.245055987,3.53E-01,2.48E-02,-9.42E-02,1.72E-01,2.38E-01,1.86E-01,-8.75E-02
2.66E+00,-3.57E-01,3.62E-01,4.34E+00,5.42E-01,0.22501071,4.15E-01,3.61E-02,-1.49E-01,1.72E-01,2.09E-01,2.10E-01,-1.85E-01
2.87E+00,-2.73E-01,2.99E-01,3.85E+00,7.35E-01,0.361400422,5.10E-01,-1.28E-02,-1.13E-01,2.36E-01,2.20E-01,2.21E-01,-1.59E-01
2.67E+00,-2.21E-01,3.17E-01,3.97E+00,7.61E-01,0.370225041,2.01E-01,7.69E-02,-1.02E-01,2.90E-01,2.24E-01,2.96E-01,-2.52E-01
1.77E+00,-2.39E-01,2.53E-01,3.77E+00,7.71E-01,0.344003729,5.81E-01,9.24E-02,-3.78E-02,2.75E-01,2.12E-01,1.69E-01,-1.99E-01
2.06E+00,-1.30E-01,-1.11E-01,2.47E+00,3.90E-01,0.410876836,5.58E-01,7.77E-02,-3.53E-02,2.64E-01,2.38E-01,2.59E-01,-1.76E-01
2.65E+00,-1.73E-01,4.34E-01,2.23E+00,5.22E-01,0.405587605,4.94E-01,-6.73E-04,4.29E-02,1.75E-01,2.36E-01,2.08E-01,-1.14E-01
1.95E+00,-2.45E-02,4.02E-01,3.54E+00,4.56E-01,0.3674943,4.45E-01,7.29E-02,-1.04E-01,2.62E-01,2.83E-01,2.97E-01,-1.96E-01
2.26E+00,-2.69E-01,4.34E-01,3.23E+00,6.84E-01,0.351942537,2.72E-01,3.61E-02,-5.50E-03,2.94E-01,2.07E-01,2.50E-01,-9.97E-02
2.02E+00,-7.94E-02,7.15E-02,3.08E+00,3.63E-01,0.240786986,5.19E-01,7.19E-02,-4.12E-03,1.90E-01,2.68E-01,2.52E-01,-1.58E-01
2.07E+00,-6.42E-02,6.16E-01,2.82E+00,4.27E-01,0.361610008,1.77E-01,7.93E-02,-1.61E-01,2.70E-01,2.35E-01,2.34E-01,-1.22E-01
2.36E+00,-1.20E-01,3.51E-01,3.19E+00,5.49E-01,0.365378467,1.36E-01,3.10E-02,-8.93E-02,1.87E-01,2.14E-01,1.51E-01,-2.12E-01
1.60E+00,-1.13E-01,4.73E-01,2.36E+00,6.01E-01,0.238076215,3.76E-01,9.62E-02,-1.52E-01,1.86E-01,1.99E-01,2.03E-01,-1.66E-01
2.42E+00,-2.79E-01,3.57E-01,3.27E+00,8.05E-01,0.361960338,3.37E-01,6.89E-02,-9.06E-02,2.50E-01,2.44E-01,2.63E-01,-1.15E-01
1.60E+00,-3.06E-01,-3.48E-02,3.16E+00,8.62E-01,0.335894242,6.63E-01,6.28E-02,-1.48E-01,2.60E-01,2.61E-01,2.04E-01,-2.10E-01
1.81E+00,-1.11E-01,2.18E-01,2.92E+00,8.10E-01,0.367207478,5.62E-01,3.57E-02,-9.21E-02,2.91E-01,1.88E-01,2.28E-01,-1.68E-01
2.22E+00,-3.38E-01,3.07E-01,3.52E+00,6.05E-01,0.40445574,4.35E-01,9.31E-02,-9.27E-02,2.46E-01,2.35E-01,2.82E-01,-1.88E-01
3.06E+00,-2.50E-01,-5.50E-02,3.17E+00,8.02E-01,0.368205752,4.68E-01,-1.48E-02,-1.86E-01,2.62E-01,1.65E-01,2.08E-01,-2.32E-01
3.48E+00,-2.71E-01,-3.27E-01,2.79E+00,7.82E-01,0.302222013,7.64E-01,1.13E-02,-1.38E-01,2.04E-01,1.87E-01,2.62E-01,-2.29E-01
2.61E+00,-4.86E-01,-1.09E-01,3.18E+00,7.30E-01,0.35115848,3.35E-01,4.92E-02,-7.50E-02,2.62E-01,2.55E-01,2.64E-01,-2.62E-01
3.12E+00,-2.61E-01,-4.97E-01,3.31E+00,7.89E-01,0.352343476,2.77E-01,6.12E-02,-1.56E-01,2.48E-01,2.26E-01,2.81E-01,-2.00E-01
2.18E+00,-2.15E-01,-2.13E-01,3.00E+00,7.48E-01,0.400910387,4.71E-01,4.99E-02,-7.29E-02,1.96E-01,2.74E-01,2.94E-01,-2.27E-01
3.45E+00,-2.04E-01,-2.27E-01,4.13E+00,9.15E-01,0.382666956,4.83E-01,9.05E-02,-2.11E-01,2.18E-01,2.57E-01,2.48E-01,-2.70E-01
3.22E+00,-2.17E-01,-2.19E-01,4.28E+00,5.56E-01,0.324007075,7.62E-01,2.18E-02,-2.55E-02,2.86E-01,2.87E-01,2.97E-01,-1.88E-01
2.66E+00,-3.89E-01,-5.20E-01,3.13E+00,8.01E-01,0.36869356,7.14E-01,8.60E-02,-3.16E-02,2.89E-01,1.62E-01,2.51E-01,-2.85E-01
2.68E+00,2.31E-02,-1.56E-01,2.50E+00,5.72E-01,0.225352109,6.73E-01,5.22E-02,-1.50E-01,2.21E-01,2.51E-01,2.63E-01,-2.23E-01
3.92E+00,-4.23E-01,-2.41E-01,3.09E+00,5.52E-01,0.334378969,8.53E-01,7.05E-02,-6.55E-03,2.02E-01,2.04E-01,2.48E-01,-2.85E-01
2.60E+00,-3.78E-01,1.59E-01,4.05E+00,5.77E-01,0.323043409,4.95E-01,3.96E-02,-1.32E-01,2.76E-01,1.36E-01,2.57E-01,-2.06E-01
2.74E+00,-6.99E-01,-2.42E-01,3.44E+00,6.33E-01,0.370042785,8.71E-01,8.20E-02,-1.31E-01,1.65E-01,2.58E-01,2.35E-01,-2.97E-01
2.04E+00,7.19E-03,-3.87E-01,3.72E+00,6.02E-01,0.283916603,3.94E-01,6.68E-02,-1.06E-01,2.72E-01,1.75E-01,2.62E-01,-2.39E-01
3.10E+00,-9.15E-02,-2.79E-01,3.78E+00,2.93E-01,0.409969028,7.73E-01,7.67E-02,-8.34E-02,1.89E-01,1.90E-01,2.67E-01,-2.67E-01
2.65E+00,-3.76E-01,-3.97E-01,2.83E+00,3.80E-01,0.384864862,6.80E-01,9.22E-02,-1.85E-01,2.69E-01,2.27E-01,2.86E-01,-2.30E-01
3.33E+00,-4.04E-01,-2.74E-01,3.49E+00,4.73E-01,0.357421798,8.07E-01,8.78E-02,-2.04E-01,2.34E-01,2.26E-01,2.32E-01,-2.87E-01
2.91E+00,-1.72E-01,7.06E-03,3.71E+00,6.06E-01,0.2974903,6.63E-01,8.75E-02,-1.28E-01,2.60E-01,1.95E-01,2.37E-01,-2.51E-01
2.66E+00,-2.27E-01,-2.09E-01,4.24E+00,4.90E-01,0.363967719,6.15E-01,9.56E-02,-7.14E-02,2.23E-01,2.33E-01,2.30E-01,-1.77E-01
2.87E+00,-3.98E-01,-2.17E-01,3.88E+00,7.81E-01,0.254827404,4.63E-01,8.97E-02,-6.98E-02,1.97E-01,1.52E-01,2.37E-01,-3.00E-01
2.13E+00,-2.71E-01,-2.07E-01,3.34E+00,4.04E-01,0.265108625,6.80E-01,9.53E-02,-1.47E-01,2.63E-01,2.54E-01,2.90E-01,-2.74E-01
3.72E+00,-4.06E-02,8.51E-02,4.32E+00,5.37E-01,0.39507753,6.42E-01,7.13E-02,-1.07E-01,2.16E-01,1.61E-01,2.41E-01,-2.28E-01
3.27E+00,-3.84E-01,-1.35E-01,3.23E+00,6.92E-01,0.312501538,8.16E-01,6.85E-02,-1.26E-01,2.44E-01,2.22E-01,2.44E-01,-2.52E-01
2.27E+00,-3.34E-01,-1.35E-01,3.62E+00,8.04E-01,0.379356494,5.66E-01,4.28E-02,-1.64E-01,2.56E-01,2.14E-01,2.77E-01,-1.93E-01
2.75E+00,-4.52E-01,-8.05E-02,4.11E+00,7.26E-01,0.359170307,2.00E-01,4.49E-02,-1.41E-01,1.91E-01,2.93E-01,2.34E-01,-2.16E-01
2.12E+00,-6.15E-01,2.73E-01,3.09E+00,2.90E-01,0.406261969,8.04E-01,1.50E-02,-1.65E-02,2.48E-01,2.00E-01,2.64E-01,-2.67E-01
2.06E+00,-5.73E-01,2.32E-01,3.39E+00,6.71E-01,0.315293307,4.63E-01,5.70E-02,-2.86E-03,2.87E-01,2.26E-01,2.58E-01,-2.68E-01
2.48E+00,-3.40E-01,5.92E-01,3.90E+00,8.51E-01,0.395147861,5.35E-01,1.92E-02,-8.03E-03,2.52E-01,2.75E-01,2.46E-01,-2.53E-01
1.95E+00,-2.66E-01,2.86E-01,2.93E+00,6.25E-01,0.338352839,7.16E-01,9.11E-02,2.85E-02,2.67E-01,2.50E-01,1.45E-01,-2.26E-01
1.80E+00,-1.25E-01,3.42E-01,2.85E+00,5.91E-01,0.36194872,5.74E-01,-3.60E-02,6.30E-02,2.88E-01,2.19E-01,2.87E-01,-2.92E-01
2.33E+00,-7.85E-01,2.67E-01,2.66E+00,3.07E-01,0.299264651,5.30E-01,8.41E-02,3.22E-02,2.81E-01,2.04E-01,2.45E-01,-1.63E-01
2.94E+00,-3.61E-01,2.24E-01,3.89E+00,7.19E-01,0.369671905,8.49E-01,4.97E-02,3.34E-02,2.38E-01,2.44E-01,2.76E-01,-2.15E-01
1.90E+00,-6.48E-01,2.48E-02,3.53E+00,4.85E-01,0.393339481,4.38E-01,2.87E-02,8.52E-02,2.23E-01,1.75E-01,2.95E-01,-2.15E-01
2.33E+00,-2.78E-01,9.59E-02,3.84E+00,3.68E-01,0.394491027,4.01E-01,8.66E-02,5.76E-03,2.84E-01,2.05E-01,2.26E-01,-1.60E-01
2.67E+00,-8.12E-02,4.64E-01,3.79E+00,1.46E-01,0.353599588,6.11E-01,2.43E-02,-7.88E-02,2.38E-01,2.84E-01,2.55E-01,-2.51E-01
2.16E+00,-6.02E-01,3.19E-01,3.60E+00,8.01E-01,0.24887952,5.08E-01,-2.38E-02,1.77E-02,2.88E-01,2.23E-01,2.92E-01,-2.97E-01
1.94E+00,-3.72E-01,4.00E-01,2.94E+00,3.52E-01,0.368190785,5.91E-01,5.90E-02,-1.16E-02,2.58E-01,1.96E-01,2.89E-01,-1.95E-01
3.23E+00,-5.78E-01,4.81E-01,3.67E+00,7.97E-01,0.403372126,6.51E-01,6.71E-02,-2.72E-03,2.50E-01,2.91E-01,2.64E-01,-2.38E-01
2.26E+00,-6.19E-01,2.78E-01,2.87E+00,7.11E-01,0.32953405,5.66E-01,9.97E-03,-4.18E-03,2.71E-01,2.48E-01,2.81E-01,-1.24E-01
2.56E+00,-7.48E-01,5.12E-01,2.99E+00,5.66E-01,0.366532205,4.33E-01,5.85E-02,2.05E-02,2.90E-01,1.72E-01,2.79E-01,-2.41E-01
2.05E+00,-2.62E-01,8.23E-01,3.24E+00,7.38E-01,0.361213039,8.41E-01,3.38E-03,-1.19E-01,2.83E-01,2.39E-01,2.43E-01,-2.98E-01
2.59E+00,-3.71E-01,4.71E-01,2.36E+00,4.73E-01,0.373730783,1.98E-01,4.61E-02,-6.05E-03,2.10E-01,2.97E-01,2.51E-01,-2.73E-01
2.21E+00,-4.49E-01,2.22E-02,4.42E+00,3.16E-01,0.365032313,5.08E-01,-2.72E-02,3.61E-02,2.79E-01,2.17E-01,2.21E-01,-2.79E-01
2.19E+00,-6.67E-01,1.57E-01,3.98E+00,4.87E-01,0.341705764,6.32E-01,6.45E-02,6.46E-02,2.68E-01,1.89E-01,2.94E-01,-2.89E-01
2.63E+00,-5.36E-01,3.67E-01,3.72E+00,1.22E-01,0.409133288,1.86E-01,3.17E-02,7.15E-02,2.96E-01,2.23E-01,2.05E-01,-2.61E-01
2.59E+00,-8.01E-01,1.06E-01,2.96E+00,5.26E-01,0.405893611,3.80E-01,4.22E-02,4.38E-02,2.78E-01,1.76E-01,2.84E-01,-2.61E-01
2.49E+00,-2.24E-01,4.87E-01,3.19E+00,3.99E-01,0.356375107,3.26E-01,7.86E-02,-1.01E-02,2.68E-01,1.67E-01,2.93E-01,-2.18E-01
2.57E+00,-4.46E-01,2.04E-01,3.50E+00,7.78E-01,0.317792093,3.87E-01,7.42E-02,1.34E-02,2.63E-01,2.53E-01,2.84E-01,-2.10E-01
1.77E+00,-8.28E-01,6.79E-01,3.54E+00,5.76E-01,0.389229912,3.42E-01,-3.25E-03,1.43E-01,2.90E-01,2.62E-01,2.71E-01,-2.36E-01
2.57E+00,-5.62E-01,5.96E-01,3.76E+00,8.04E-01,0.392422412,4.49E-01,1.80E-02,-4.10E-02,2.93E-01,2.46E-01,2.86E-01,-2.48E-01
2.36E+00,3.26E-01,5.30E-01,3.82E+00,6.24E-01,0.385676373,-2.39E-02,-2.07E-02,-1.01E-01,2.13E-01,1.91E-01,2.65E-01,-1.58E-01
2.45E+00,6.10E-01,6.14E-01,2.87E+00,5.26E-01,0.298650943,2.72E-01,-1.12E-02,-1.15E-01,2.93E-01,2.64E-01,1.97E-01,-1.42E-01
2.64E+00,3.97E-01,4.44E-01,3.70E+00,2.46E-01,0.323423302,1.80E-01,-5.12E-02,-2.49E-01,2.42E-01,2.14E-01,2.13E-01,-6.94E-02
2.55E+00,6.07E-01,7.76E-01,3.12E+00,5.79E-02,0.333641221,3.97E-02,8.81E-03,-2.58E-01,2.62E-01,1.05E-01,2.69E-01,-8.71E-02
2.30E+00,2.65E-01,7.92E-01,3.07E+00,4.91E-01,0.411740319,3.33E-01,-2.91E-02,-1.05E-01,2.02E-01,2.63E-01,2.72E-01,-1.48E-01
1.94E+00,4.11E-01,6.82E-01,3.29E+00,4.92E-01,0.320276448,4.65E-01,4.77E-02,-2.43E-01,2.55E-01,2.47E-01,2.68E-01,-1.58E-01
1.88E+00,7.16E-01,8.20E-01,3.28E+00,4.63E-01,0.365083252,2.63E-01,6.29E-02,-1.59E-01,9.56E-02,2.45E-01,2.84E-01,-9.03E-02
1.99E+00,8.97E-01,9.24E-01,3.92E+00,7.02E-01,0.40839066,-6.96E-02,1.31E-02,-2.54E-01,2.73E-01,2.25E-01,2.87E-01,-6.36E-02
2.60E+00,5.41E-01,4.33E-01,3.50E+00,4.60E-01,0.257497654,2.92E-01,-1.27E-03,-1.88E-01,2.74E-01,2.28E-01,2.44E-01,-1.19E-01
2.88E+00,4.12E-01,3.20E-01,3.68E+00,5.63E-01,0.256197922,8.02E-02,-8.23E-02,-1.80E-01,2.80E-01,2.75E-01,1.93E-01,-1.30E-01
