"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
3.75E+00,-8.48E-02,5.49E-01,4.45E+00,7.81E-01,0.351849838,9.29E-01,5.95E-02,-2.01E-01,2.16E-01,-8.21E-02,1.90E-01,-2.99E-01
4.20E+00,5.26E-02,6.92E-01,3.91E+00,6.62E-01,0.389016067,9.39E-01,5.31E-02,-1.17E-01,2.36E-01,-1.66E-01,1.06E-01,-2.95E-01
3.92E+00,-6.20E-02,5.60E-01,3.46E+00,6.38E-01,0.281291214,9.61E-01,7.27E-02,-9.26E-02,1.76E-01,-1.19E-01,7.77E-02,-2.57E-01
4.02E+00,2.78E-02,9.34E-01,3.59E+00,5.35E-01,0.389855405,7.61E-01,-7.12E-02,-1.67E-01,1.76E-01,-1.61E-01,6.93E-02,-2.51E-01
3.99E+00,-2.27E-01,6.41E-01,4.48E+00,5.00E-01,0.331979085,9.04E-01,4.78E-02,-1.10E-01,2.36E-01,-1.58E-01,6.50E-02,-1.65E-01
4.47E+00,4.18E-02,5.04E-01,3.58E+00,5.74E-01,0.279887122,8.30E-01,9.31E-02,-7.11E-02,1.84E-01,-1.66E-01,8.32E-02,-2.19E-01
4.19E+00,1.50E-01,7.09E-01,3.78E+00,5.77E-01,0.398925871,8.91E-01,1.62E-02,-8.18E-02,2.42E-01,-1.93E-01,2.66E-02,-1.85E-01
3.79E+00,-2.73E-02,6.79E-01,3.94E+00,6.55E-01,0.324276077,7.56E-01,1.72E-02,-9.72E-02,2.70E-01,-1.22E-01,1.95E-02,-1.88E-01
4.39E+00,1.49E-01,5.42E-01,4.15E+00,7.19E-01,0.388876646,9.46E-01,5.23E-02,2.78E-02,1.95E-01,-1.35E-01,-2.92E-02,-2.45E-01
3.82E+00,1.80E-01,4.86E-01,4.01E+00,7.08E-01,0.359327465,7.04E-01,6.88E-02,-1.75E-02,1.92E-01,-1.06E-01,1.07E-01,-1.58E-01
4.37E+00,8.24E-02,5.19E-01,4.29E+00,5.48E-01,0.405315254,8.81E-01,1.97E-02,1.26E-02,1.87E-01,-8.06E-02,7.97E-02,-1.88E-01
4.19E+00,2.32E-01,7.28E-01,3.83E+00,8.07E-01,0.335586499,7.49E-01,3.33E-02,-3.77E-02,2.21E-01,-2.08E-01,1.24E-01,-2.10E-01
3.27E+00,-2.91E-01,8.57E-01,4.35E+00,5.50E-01,0.309852706,9.29E-01,6.41E-02,-3.61E-02,2.35E-01,-2.23E-01,2.11E-01,-1.80E-01
3.76E+00,2.47E-01,7.77E-01,3.27E+00,5.49E-01,0.387521385,6.18E-01,2.72E-02,-1.27E-01,2.84E-01,-1.51E-01,1.36E-01,-2.21E-01
4.28E+00,5.00E-01,8.08E-01,3.20E+00,9.57E-01,0.351731959,9.67E-01,8.22E-03,-1.24E-01,1.93E-01,-2.31E-01,4.23E-02,-2.91E-01
3.81E+00,-1.66E-01,5.90E-01,3.27E+00,5.99E-01,0.404921592,8.24E-01,6.40E-02,-1.02E-01,2.17E-01,-1.60E-01,-1.93E-03,-2.16E-01
3.37E+00,2.26E-01,6.00E-01,3.81E+00,9.49E-01,0.369098758,9.89E-01,7.96E-02,-8.75E-02,2.76E-01,-1.16E-01,6.99E-02,-1.91E-01
3.69E+00,-2.78E-01,4.96E-01,4.26E+00,7.31E-01,0.333257317,9.80E-01,5.57E-02,2.12E-02,2.99E-01,-2.53E-01,9.08E-02,-2.14E-01
3.90E+00,4.61E-01,6.06E-01,4.31E+00,9.30E-02,0.378213217,8.69E-01,4.38E-02,-1.56E-01,2.95E-01,-1.70E-01,1.21E-01,-2.48E-01
4.33E+00,1.87E-01,9.98E-01,3.84E+00,6.40E-01,0.348126984,7.21E-01,2.43E-02,-4.64E-02,1.24E-01,-1.56E-01,8.93E-02,-2.82E-01
4.40E+00,2.47E-01,7.42E-01,4.23E+00,8.23E-01,0.392780971,9.62E-01,9.89E-02,-2.30E-02,1.41E-01,-2.14E-01,2.00E-01,-2.67E-01
4.13E+00,2.16E-02,6.62E-01,3.36E+00,5.38E-01,0.377500359,8.16E-01,-6.72E-02,-1.11E-02,1.94E-01,-1.94E-01,2.91E-02,-2.04E-01
3.16E+00,1.03E-01,5.39E-01,3.61E+00,5.56E-01,0.382632225,9.89E-01,5.87E-04,-1.72E-02,1.59E-01,-2.21E-01,7.31E-02,-1.87E-01
2.75E+00,4.08E-01,9.30E-01,3.61E+00,6.14E-01,0.274749592,6.90E-01,8.64E-02,-9.26E-02,2.46E-01,-1.45E-01,9.78E-02,-2.32E-01
4.27E+00,1.32E-01,7.69E-01,3.62E+00,4.52E-01,0.33708391,8.26E-01,9.16E-02,-1.59E-01,1.85E-01,-1.39E-01,1.64E-01,-2.32E-01
3.87E+00,-2.27E-01,6.69E-01,3.44E+00,8.68E-01,0.296266439,8.58E-01,-5.79E-02,-4.08E-02,2.66E-01,-1.72E-01,1.05E-01,-2.35E-01
3.86E+00,-4.09E-02,9.40E-02,2.11E+00,2.26E-01,0.399503029,9.75E-01,-4.27E-02,3.87E-03,2.95E-01,-1.62E-01,1.38E-01,-2.37E-01
3.84E+00,-3.61E-01,2.25E-01,2.34E+00,5.43E-01,0.362759859,8.87E-01,3.21E-02,5.76E-02,2.62E-01,-1.25E-01,2.33E-01,-2.57E-01
3.96E+00,-3.85E-01,5.94E-02,3.89E+00,1.68E-01,0.409933181,7.03E-01,-9.72E-02,-7.06E-02,2.83E-01,-1.60E-01,9.91E-02,-2.27E-01
3.87E+00,-4.86E-01,3.12E-01,3.92E+00,4.50E-01,0.387094274,7.89E-01,-5.19E-02,1.04E-02,2.23E-01,-1.74E-01,1.95E-01,-2.55E-01
3.53E+00,7.10E-02,5.36E-03,3.05E+00,8.38E-01,0.403181477,9.84E-01,6.53E-02,3.82E-02,2.20E-01,-1.75E-01,1.63E-01,-2.70E-01
3.44E+00,-9.40E-02,2.76E-01,3.17E+00,7.28E-01,0.351362154,9.31E-01,-5.21E-02,2.10E-02,1.70E-01,-2.35E-01,1.89E-01,-2.77E-01
2.16E+00,1.70E-01,1.13E-01,3.18E+00,8.52E-01,0.402352269,7.80E-01,3.96E-02,2.68E-02,1.20E-01,-1.31E-01,4.65E-02,-2.35E-01
4.17E+00,-5.36E-02,1.50E-01,3.04E+00,5.84E-01,0.410338254,7.78E-01,-2.37E-02,2.87E-02,2.49E-01,-2.12E-01,1.34E-01,-2.04E-01
3.68E+00,-1.57E-01,6.97E-02,2.82E+00,7.35E-01,0.346855905,9.46E-01,-2.19E-03,2.06E-02,2.46E-01,-8.89E-02,1.99E-01,-1.93E-01
4.42E+00,-3.38E-01,4.99E-02,2.47E+00,3.65E-01,0.197519849,9.08E-01,8.61E-02,8.26E-02,1.76E-01,-1.30E-01,1.48E-01,-2.37E-01
3.61E+00,-7.86E-02,5.22E-01,3.54E+00,4.96E-01,0.356542726,9.93E-01,1.31E-02,-4.32E-02,2.49E-01,-1.69E-01,1.29E-01,-1.53E-01
3.19E+00,-1.18E-01,1.40E-01,3.29E+00,7.88E-01,0.329666938,8.66E-01,-9.34E-02,1.87E-02,2.53E-01,-8.57E-02,2.59E-01,-2.95E-01
3.63E+00,-4.12E-01,-1.70E-02,2.76E+00,6.04E-01,0.290777297,9.38E-01,2.62E-02,-6.22E-04,2.12E-01,-2.24E-01,6.18E-02,-2.46E-01
2.94E+00,-1.25E-01,3.74E-01,3.36E+00,6.46E-01,0.341502421,5.51E-01,-9.13E-02,1.30E-01,2.37E-01,-1.62E-01,1.92E-01,-2.64E-01
3.68E+00,-2.82E-02,1.32E-01,3.67E+00,6.60E-01,0.413076892,9.29E-01,2.44E-02,-6.63E-02,2.21E-01,-1.51E-01,6.95E-02,-2.10E-01
3.89E+00,-2.32E-01,4.70E-01,3.39E+00,7.04E-01,0.344360964,8.62E-01,-1.74E-03,1.73E-02,1.50E-01,-1.73E-01,2.32E-01,-2.34E-01
4.05E+00,4.99E-02,4.21E-01,2.82E+00,4.06E-01,0.343608042,8.77E-01,-5.26E-02,1.34E-02,2.12E-01,-1.14E-01,1.85E-01,-2.60E-01
4.12E+00,-1.12E-02,5.02E-01,3.36E+00,8.75E-01,0.385833945,9.15E-01,-3.97E-02,2.85E-02,2.19E-01,-2.43E-01,2.29E-01,-2.58E-01
3.74E+00,2.78E-01,2.57E-01,3.39E+00,6.39E-01,0.348198803,9.21E-01,-1.02E-02,-3.06E-02,1.79E-01,-1.41E-01,1.01E-01,-2.06E-01
3.20E+00,-8.85E-02,2.35E-01,3.21E+00,9.90E-01,0.390462002,8.08E-01,-4.12E-02,4.78E-02,2.00E-01,-1.80E-01,2.06E-01,-1.99E-01
4.20E+00,-1.34E-01,3.36E-01,4.05E+00,7.93E-01,0.312837191,9.51E-01,3.31E-02,-1.60E-02,1.15E-01,-2.15E-01,1.41E-01,-2.75E-01
2.76E+00,-2.50E-02,-5.71E-02,4.20E+00,7.36E-01,0.370744066,9.00E-01,-4.93E-02,-3.61E-02,2.50E-01,-1.27E-01,9.44E-02,-2.47E-01
3.88E+00,-6.01E-02,5.63E-01,3.67E+00,8.99E-01,0.371710709,9.62E-01,-1.54E-02,-4.56E-02,6.82E-02,-2.29E-01,9.79E-02,-2.78E-01
4.38E+00,-4.85E-01,6.14E-01,2.99E+00,8.63E-01,0.400888101,6.43E-01,8.78E-03,-1.79E-02,2.85E-01,-1.62E-01,1.74E-01,-2.13E-01
3.07E+00,-4.42E-01,2.53E-01,4.20E+00,7.80E-01,0.307326218,7.32E-01,-2.96E-02,-6.06E-02,2.47E-01,-1.02E-01,7.49E-02,-1.64E-01
3.77E+00,2.19E-01,5.19E-01,3.38E+00,7.81E-01,0.208193284,7.82E-01,6.10E-02,-2.70E-01,1.94E-01,-7.48E-02,2.57E-01,-2.80E-01
3.41E+00,-3.46E-01,8.05E-01,3.88E+00,7.22E-01,0.342400057,8.20E-01,9.85E-02,-1.50E-01,2.42E-01,-2.33E-02,2.73E-01,-1.77E-01
3.04E+00,1.02E-01,4.03E-01,3.71E+00,8.60E-01,0.395604162,6.00E-01,8.97E-02,-2.49E-01,2.11E-01,-1.35E-01,2.01E-01,-2.49E-01
4.25E+00,6.08E-02,6.35E-01,4.13E+00,6.08E-01,0.265073108,8.70E-01,5.44E-02,-2.66E-01,1.94E-01,-8.33E-02,2.43E-01,-2.84E-01
2.70E+00,-7.07E-02,5.10E-01,3.83E+00,9.72E-01,0.408880991,8.10E-01,-2.61E-03,-1.54E-01,2.09E-01,-3.98E-02,2.90E-01,-2.91E-01
2.61E+00,6.93E-02,7.27E-01,4.41E+00,6.29E-01,0.253545699,7.72E-01,3.83E-02,-2.22E-01,2.22E-01,-7.50E-02,2.28E-01,-2.32E-01
3.42E+00,1.17E-02,5.29E-01,3.81E+00,6.17E-01,0.372463467,8.97E-01,8.91E-02,-2.05E-01,2.49E-01,-7.46E-02,2.02E-01,-2.56E-01
3.21E+00,-1.47E-02,5.70E-01,4.04E+00,9.39E-01,0.186007448,7.56E-01,5.60E-02,-1.88E-01,2.66E-01,-1.29E-01,2.57E-01,-2.75E-01
3.20E+00,1.41E-01,5.86E-01,3.65E+00,8.07E-01,0.362830892,8.69E-01,2.11E-02,-2.01E-01,2.64E-01,-1.19E-01,2.71E-01,-2.09E-01
3.53E+00,-4.91E-01,4.85E-01,3.66E+00,8.00E-01,0.405978289,8.80E-01,6.26E-02,-1.81E-01,2.36E-01,-4.80E-02,2.91E-01,-2.98E-01
3.22E+00,1.48E-01,5.60E-01,3.57E+00,7.68E-01,0.337627329,7.91E-01,8.50E-02,-2.19E-01,2.40E-01,-1.69E-02,2.25E-01,-2.58E-01
4.21E+00,2.00E-01,3.64E-01,2.92E+00,7.95E-01,0.386074872,7.23E-01,3.14E-02,-2.32E-01,2.11E-01,-6.97E-02,2.48E-01,-2.91E-01
3.86E+00,2.56E-01,4.63E-01,3.33E+00,7.52E-01,0.288555616,7.47E-01,-3.60E-02,-2.58E-01,1.77E-01,-1.09E-01,2.63E-01,-2.92E-01
3.37E+00,-7.48E-02,2.66E-01,3.19E+00,5.99E-01,0.176752576,9.39E-01,3.82E-02,-2.04E-01,1.75E-01,-9.23E-02,2.52E-01,-2.27E-01
3.42E+00,-1.99E-01,4.47E-01,3.44E+00,7.76E-01,0.401718466,8.28E-01,4.52E-02,-2.58E-01,2.31E-01,-6.54E-02,2.56E-01,-2.90E-01
4.13E+00,-2.34E-01,6.91E-01,3.00E+00,9.84E-01,0.409943517,9.29E-01,6.83E-02,-1.83E-01,2.06E-01,-6.28E-02,2.71E-01,-2.88E-01
4.48E+00,-8.01E-02,6.66E-01,3.78E+00,3.05E-01,0.398666545,8.35E-01,7.05E-02,-2.20E-01,2.64E-01,-8.43E-02,2.72E-01,-2.21E-01
3.66E+00,-2.18E-01,2.58E-01,3.66E+00,7.69E-01,0.413353832,8.47E-01,9.37E-02,-2.48E-01,1.62E-01,-1.31E-01,2.36E-01,-2.73E-01
3.26E+00,-1.56E-01,5.80E-01,3.80E+00,9.18E-01,0.291875547,8.59E-01,7.17E-02,-2.32E-01,2.26E-01,-3.81E-02,2.27E-01,-2.27E-01
3.36E+00,-1.13E-01,4.13E-01,3.56E+00,4.86E-01,0.340699965,8.28E-01,2.18E-02,-1.68E-01,2.29E-01,1.73E-02,2.55E-01,-2.93E-01
4.24E+00,1.07E-01,3.82E-01,3.23E+00,9.04E-01,0.375227409,5.40E-01,1.39E-02,-1.92E-01,2.54E-01,-4.00E-02,2.83E-01,-2.93E-01
3.81E+00,5.17E-03,6.20E-01,4.35E+00,5.73E-01,0.285826034,9.98E-01,4.98E-02,-2.98E-01,1.84E-01,-6.70E-02,2.90E-01,-2.34E-01
4.42E+00,-3.46E-01,5.29E-01,3.67E+00,4.34E-01,0.319472338,6.52E-01,3.88E-02,-1.69E-01,2.94E-01,-1.48E-01,2.35E-01,-2.80E-01
3.66E+00,-3.43E-01,3.58E-01,4.09E+00,8.78E-01,0.369701758,6.90E-01,4.52E-02,-2.51E-01,2.02E-01,-4.16E-02,2.46E-01,-2.05E-01
3.91E+00,-3.20E-01,7.39E-01,3.95E+00,5.75E-01,0.396076755,8.04E-01,4.51E-02,-1.95E-01,1.68E-01,-1.01E-01,2.81E-01,-2.59E-01
3.33E+00,3.19E-01,8.92E-01,4.13E+00,3.94E-01,0.330412005,6.36E-01,1.06E-02,-5.67E-02,2.31E-01,-1.71E-01,2.06E-01,-2.91E-01
3.59E+00,-3.59E-01,7.46E-01,4.26E+00,8.58E-01,0.308930055,9.80E-01,4.58E-03,-1.47E-01,1.14E-01,-2.20E-01,2.98E-01,-2.82E-01
3.39E+00,-5.01E-02,5.52E-01,4.08E+00,9.67E-01,0.293129261,9.99E-01,9.60E-02,-5.70E-02,1.75E-01,-1.96E-01,2.25E-01,-2.86E-01
4.33E+00,-2.53E-01,7.33E-01,4.29E+00,2.95E-01,0.277389866,7.13E-01,7.56E-02,-1.18E-01,2.11E-01,-2.08E-01,2.57E-01,-2.81E-01
4.47E+00,-3.60E-01,6.08E-01,4.45E+00,4.74E-01,0.360176395,9.81E-01,6.92E-02,-1.20E-01,2.00E-01,-1.38E-01,2.30E-01,-2.51E-01
3.88E+00,-4.66E-01,6.32E-01,3.60E+00,2.06E-01,0.333949253,5.55E-01,9.13E-02,1.52E-02,2.78E-01,-1.63E-01,2.05E-01,-2.13E-01
3.97E+00,-3.46E-01,7.76E-01,4.10E+00,7.69E-01,0.278669132,7.74E-01,2.30E-02,-1.27E-01,2.57E-01,-1.74E-01,1.42E-01,-2.46E-01
3.68E+00,-8.12E-02,7.55E-01,4.10E+00,2.92E-01,0.33350027,9.74E-01,1.84E-02,-1.85E-01,1.76E-01,-2.28E-01,1.43E-01,-2.85E-01
4.30E+00,-2.59E-01,5.69E-01,4.33E+00,5.43E-01,0.243064608,8.88E-01,5.95E-02,-1.46E-01,2.56E-01,-1.13E-01,2.11E-01,-2.89E-01
4.49E+00,-6.27E-02,5.46E-01,4.44E+00,5.28E-01,0.382644298,6.38E-01,7.65E-02,-1.47E-01,2.56E-01,-1.44E-01,1.81E-01,-2.56E-01
3.35E+00,-2.62E-02,3.44E-01,4.48E+00,4.55E-01,0.294543069,8.74E-01,9.22E-02,-1.54E-01,1.35E-01,-2.00E-01,2.22E-01,-2.45E-01
3.57E+00,-2.82E-01,7.44E-01,3.65E+00,8.41E-01,0.408916053,9.22E-01,6.91E-02,-1.37E-01,1.36E-01,-1.69E-01,2.37E-01,-2.79E-01
3.94E+00,2.49E-01,3.81E-01,3.86E+00,7.36E-01,0.401747243,7.89E-01,4.55E-02,-1.66E-01,2.38E-01,-1.86E-01,1.77E-01,-2.56E-01
4.04E+00,3.74E-02,4.81E-01,3.91E+00,3.06E-01,0.341074938,9.40E-01,-1.07E-02,-7.41E-02,1.55E-01,-1.30E-01,2.70E-01,-2.86E-01
3.93E+00,-1.94E-01,8.63E-01,3.78E+00,5.45E-01,0.40672592,6.53E-01,8.26E-02,-3.27E-02,2.79E-01,-2.01E-01,1.32E-01,-2.97E-01
3.45E+00,-2.89E-02,3.17E-01,4.38E+00,7.04E-01,0.248813035,8.52E-01,1.01E-02,-1.29E-01,2.37E-01,-1.98E-01,1.86E-01,-2.31E-01
3.93E+00,-2.67E-01,4.42E-01,4.46E+00,8.01E-01,0.346627506,5.23E-01,2.03E-02,-1.67E-01,1.99E-01,-1.99E-01,2.06E-01,-2.88E-01
3.70E+00,-2.11E-01,5.44E-01,3.48E+00,6.89E-01,0.309268353,8.03E-01,6.18E-02,-2.11E-02,2.08E-01,-1.49E-01,2.37E-01,-2.47E-01
3.48E+00,-4.82E-02,6.83E-01,3.41E+00,8.09E-01,0.203846385,9.19E-01,3.62E-02,-9.75E-02,2.81E-01,-2.00E-01,1.69E-01,-2.92E-01
4.26E+00,8.25E-02,5.15E-01,3.86E+00,6.56E-01,0.383084888,7.81E-01,3.17E-02,-3.01E-02,2.98E-01,-7.05E-02,2.48E-01,-2.45E-01
4.07E+00,-7.36E-03,6.07E-01,3.97E+00,8.96E-01,0.357373257,9.45E-01,9.38E-02,-1.34E-01,2.63E-01,-1.09E-01,1.91E-01,-2.95E-01
3.13E+00,4.21E-02,7.00E-01,4.42E+00,9.79E-01,0.246835713,9.09E-01,5.29E-02,-1.37E-01,1.75E-01,-1.69E-01,2.81E-01,-2.74E-01
3.65E+00,-9.76E-02,7.60E-01,4.38E+00,4.12E-01,0.308913599,6.49E-01,8.30E-02,-1.10E-01,2.89E-01,-2.44E-01,1.99E-01,-2.73E-01
3.95E+00,-9.14E-02,5.53E-01,4.36E+00,6.98E-01,0.319665097,9.07E-01,3.88E-02,-6.90E-02,2.53E-01,-1.88E-01,1.80E-01,-2.19E-01
4.00E+00,2.94E-01,8.09E-01,3.76E+00,6.11E-01,0.267084747,9.23E-01,9.68E-02,-1.73E-01,2.85E-01,-6.63E-02,2.83E-01,-2.32E-01
4.20E+00,5.26E-02,6.92E-01,3.91E+00,6.62E-01,0.389016067,9.39E-01,5.31E-02,-1.17E-01,2.36E-01,-1.66E-01,1.06E-01,-2.95E-01
3.64E+00,1.56E-01,6.32E-01,3.90E+00,9.44E-01,0.317732181,7.88E-01,-2.75E-02,-7.97E-02,2.82E-01,-9.44E-02,1.69E-01,-2.57E-01
4.25E+00,3.45E-02,2.32E-01,4.26E+00,2.32E-01,0.336539581,3.61E-01,-7.47E-03,-4.38E-02,2.34E-01,-1.12E-01,6.54E-02,-2.21E-01
3.92E+00,2.03E-01,4.40E-01,3.87E+00,7.57E-01,0.380688187,9.50E-01,7.61E-02,-1.52E-02,2.08E-01,1.98E-02,1.30E-01,-2.92E-01
3.51E+00,6.72E-02,9.86E-02,3.13E+00,2.77E-01,0.301186651,8.57E-01,7.11E-02,4.91E-02,2.07E-01,-5.94E-02,1.33E-01,-2.67E-01
3.99E+00,1.34E-01,5.19E-01,3.73E+00,8.00E-01,0.320829625,9.69E-01,-3.39E-02,-3.08E-02,2.28E-01,-1.12E-01,1.53E-01,-2.93E-01
3.86E+00,1.90E-01,6.82E-01,3.82E+00,9.24E-01,0.335798152,9.27E-01,-2.17E-02,-6.76E-03,2.32E-01,-5.16E-02,2.21E-01,-2.16E-01
4.14E+00,3.52E-01,3.52E-01,4.43E+00,7.41E-01,0.31748989,7.89E-01,9.81E-02,2.11E-03,1.43E-01,-4.86E-02,1.16E-01,-2.69E-01
4.31E+00,-2.28E-01,3.59E-01,4.11E+00,4.55E-01,0.392544013,6.14E-01,1.47E-02,1.42E-02,2.28E-01,-5.44E-02,1.24E-01,-2.00E-01
4.02E+00,-1.95E-01,2.78E-01,3.93E+00,6.36E-01,0.392438992,7.52E-01,-4.46E-03,5.14E-02,2.59E-01,2.53E-02,6.20E-02,-2.38E-01
3.44E+00,2.63E-01,5.06E-01,2.91E+00,7.62E-01,0.367910124,7.53E-01,9.18E-03,-6.67E-02,1.74E-01,-7.51E-02,9.84E-02,-2.47E-01
3.77E+00,4.31E-02,4.43E-01,3.50E+00,3.84E-01,0.307371451,9.58E-01,6.56E-02,2.54E-03,2.77E-01,-2.71E-02,1.76E-01,-2.07E-01
4.00E+00,-6.91E-02,7.90E-01,3.81E+00,5.95E-01,0.263328609,6.80E-01,1.87E-02,-4.18E-02,1.93E-01,-2.12E-02,1.95E-01,-2.79E-01
4.28E+00,4.00E-01,6.47E-01,4.02E+00,9.16E-01,0.363148724,7.64E-01,1.79E-02,1.20E-02,2.89E-01,-6.34E-02,1.45E-01,-2.18E-01
4.32E+00,2.95E-01,2.83E-01,4.05E+00,6.50E-01,0.233838389,8.77E-01,-6.93E-03,-1.65E-01,2.97E-01,-8.64E-02,1.91E-01,-1.70E-01
3.32E+00,-1.37E-01,7.12E-01,3.21E+00,7.02E-01,0.342059568,5.85E-01,-3.26E-02,-6.97E-04,2.84E-01,-8.35E-02,7.87E-02,-2.19E-01
4.08E+00,-2.74E-01,4.27E-01,4.05E+00,9.41E-01,0.240147435,6.38E-01,4.34E-02,-1.50E-02,1.83E-01,-5.02E-02,9.75E-02,-2.52E-01
3.94E+00,-5.18E-02,2.55E-01,3.60E+00,5.36E-01,0.233069754,8.11E-01,7.62E-03,-4.41E-02,2.71E-01,-6.65E-02,4.01E-02,-2.33E-01
4.22E+00,-3.67E-02,5.71E-01,4.01E+00,6.78E-01,0.400417121,5.97E-01,9.08E-02,3.76E-02,1.97E-01,-9.02E-02,1.24E-01,-2.21E-01
3.65E+00,1.19E-01,7.07E-01,3.72E+00,7.20E-01,0.243030621,7.71E-01,5.26E-02,-3.33E-02,2.56E-01,-1.46E-01,4.70E-02,-2.22E-01
4.05E+00,1.65E-01,4.77E-01,2.82E+00,5.15E-01,0.372496875,5.08E-01,4.91E-02,-7.60E-02,2.12E-01,-6.00E-02,1.15E-01,-2.52E-01
4.32E+00,-1.17E-01,6.60E-01,3.62E+00,4.40E-01,0.347848804,7.34E-01,-4.98E-02,2.26E-02,1.83E-01,7.34E-03,1.93E-01,-1.50E-01
3.80E+00,3.19E-02,5.54E-01,4.47E+00,4.84E-01,0.341522929,7.28E-01,7.64E-02,-2.77E-02,2.64E-01,-1.92E-02,1.39E-01,-2.26E-01
3.21E+00,5.05E-01,9.32E-02,3.60E+00,8.07E-01,0.339264533,7.90E-01,6.44E-02,-5.32E-02,1.49E-01,-7.29E-02,1.28E-01,-2.32E-01
4.14E+00,-1.21E-01,4.72E-01,3.88E+00,8.87E-01,0.255685058,8.43E-01,-4.68E-02,-4.95E-02,1.31E-01,-1.09E-01,1.23E-01,-2.53E-01
3.44E+00,4.62E-01,7.92E-01,4.09E+00,6.44E-01,0.391841078,7.95E-01,2.35E-02,-2.42E-01,2.66E-01,-1.43E-01,2.43E-01,-2.31E-01
4.11E+00,-1.40E-01,5.68E-01,3.24E+00,6.14E-01,0.251113812,7.25E-01,8.86E-03,-1.75E-01,2.75E-01,-1.81E-02,2.28E-01,-1.93E-01
3.70E+00,1.54E-02,4.61E-01,3.88E+00,8.09E-01,0.307427145,7.54E-01,3.83E-02,-2.14E-01,2.80E-01,-6.93E-02,2.17E-01,-2.49E-01
3.29E+00,1.35E-01,1.89E-01,4.25E+00,3.66E-01,0.327221531,6.51E-01,-3.97E-02,-1.54E-01,2.56E-01,-1.05E-01,2.17E-01,-1.70E-01
3.82E+00,2.36E-01,4.78E-01,4.13E+00,7.21E-01,0.29740922,7.48E-01,8.16E-02,-2.11E-01,2.64E-01,-1.06E-01,2.25E-01,-2.76E-01
3.45E+00,6.40E-01,8.29E-01,3.10E+00,2.80E-01,0.346017601,9.98E-01,5.89E-02,-2.41E-01,2.59E-01,-1.10E-01,2.77E-01,-2.58E-01
3.19E+00,3.39E-01,8.97E-01,3.33E+00,4.97E-01,0.305405169,7.85E-01,7.45E-02,-2.13E-01,2.61E-01,-2.80E-02,2.25E-01,-2.55E-01
3.97E+00,2.30E-01,4.40E-01,4.04E+00,7.33E-01,0.29143289,9.48E-01,8.59E-02,-1.28E-01,2.71E-01,-7.84E-02,2.95E-01,-2.04E-01
4.10E+00,-1.02E-01,4.72E-01,4.06E+00,8.38E-01,0.41100162,9.76E-01,2.91E-02,-2.85E-01,2.79E-01,-1.57E-01,2.22E-01,-2.47E-01
3.56E+00,1.70E-01,5.42E-01,3.82E+00,6.73E-01,0.357019246,6.74E-01,5.03E-03,-2.24E-01,2.97E-01,-1.17E-01,2.50E-01,-1.44E-01
3.20E+00,6.49E-02,1.96E-01,3.66E+00,7.47E-01,0.1885365,9.12E-01,-2.36E-02,-1.62E-01,2.37E-01,-6.56E-02,2.70E-01,-2.76E-01
3.64E+00,6.96E-02,2.87E-01,3.82E+00,5.74E-01,0.367889409,9.00E-01,-4.45E-03,-1.36E-01,2.60E-01,-4.82E-02,2.44E-01,-2.94E-01
2.64E+00,-2.06E-01,5.87E-01,3.00E+00,7.24E-01,0.307561811,9.99E-01,-3.61E-02,-2.23E-01,2.59E-01,-1.46E-01,1.98E-01,-2.52E-01
2.29E+00,1.06E-01,7.11E-01,3.20E+00,5.97E-01,0.392089117,6.40E-01,-6.47E-02,-2.17E-01,2.91E-01,-1.26E-01,3.00E-01,-2.84E-01
2.88E+00,3.99E-02,6.47E-01,4.09E+00,5.08E-01,0.315723519,9.71E-01,9.14E-02,-2.49E-01,2.87E-01,-8.74E-02,2.15E-01,-2.88E-01
2.93E+00,1.14E-01,3.79E-01,3.18E+00,6.71E-01,0.353202866,7.72E-01,3.71E-02,-2.09E-01,2.71E-01,-8.64E-02,1.76E-01,-2.41E-01
3.19E+00,-7.91E-02,4.03E-01,3.83E+00,2.97E-01,0.338233967,5.78E-01,5.20E-03,-2.32E-01,2.89E-01,9.31E-03,2.83E-01,-2.39E-01
3.73E+00,1.78E-01,3.88E-01,3.87E+00,2.18E-01,0.354017685,8.50E-01,9.34E-02,-2.27E-01,2.28E-01,-1.43E-01,1.98E-01,-2.72E-01
3.40E+00,1.01E-01,4.83E-01,3.91E+00,6.20E-01,0.402133463,7.19E-01,-4.01E-02,-2.29E-01,2.75E-01,-1.08E-01,2.44E-01,-2.92E-01
2.86E+00,1.85E-01,4.92E-01,4.24E+00,3.83E-01,0.315343378,9.67E-01,-1.03E-03,-1.82E-01,2.50E-01,-1.45E-01,2.70E-01,-2.49E-01
3.70E+00,2.67E-01,2.62E-01,3.83E+00,4.09E-01,0.302125592,7.67E-01,9.54E-03,-2.92E-01,2.96E-01,-1.44E-02,1.69E-01,-2.13E-01
2.83E+00,-1.50E-01,6.56E-01,2.86E+00,4.42E-01,0.249021009,6.45E-01,4.11E-02,-1.83E-01,2.00E-01,-1.12E-01,2.09E-01,-2.81E-01
