"Cd,H","Ca,1","Cp,H","Cd,T","Ca,T","Cp,T",Ca-2,"dCa,3","Cs,1","Cs,2","Cs,3","Cs,4","Cs,5"
3.42E+00,1.66E-01,9.05E-02,3.41E+00,7.72E-01,0.243312481,4.53E-01,-3.69E-02,-1.98E-01,1.98E-01,2.27E-01,2.80E-01,-1.16E-01
3.99E+00,-3.65E-01,1.30E-01,4.38E+00,5.15E-01,0.297323756,5.65E-01,3.08E-02,-2.62E-01,2.30E-01,2.63E-01,2.73E-01,-1.28E-01
3.96E+00,-1.67E-01,-1.18E-01,3.74E+00,8.55E-01,0.256654968,7.43E-01,6.22E-04,-2.99E-01,1.65E-01,1.86E-01,2.86E-01,-1.27E-01
4.19E+00,1.34E-01,-3.81E-01,4.15E+00,6.92E-01,0.345197242,8.17E-01,-2.52E-02,-2.44E-01,2.69E-01,2.06E-01,2.47E-01,-1.30E-01
4.28E+00,-2.97E-01,-7.38E-02,4.44E+00,7.38E-01,0.407797543,9.45E-01,-4.48E-02,-2.66E-01,2.19E-01,1.75E-01,2.18E-01,-9.04E-02
3.73E+00,-2.65E-01,-1.27E-01,3.92E+00,4.86E-01,0.310679846,3.65E-01,-5.49E-02,-2.71E-01,2.89E-01,2.35E-01,2.75E-01,-8.68E-02
3.91E+00,-1.02E-01,-2.10E-02,4.23E+00,9.40E-01,0.394880596,4.62E-01,-2.92E-02,-1.95E-01,2.60E-01,2.08E-01,2.35E-01,-1.49E-01
3.81E+00,-1.62E-01,-6.48E-02,3.71E+00,8.02E-01,0.392472814,8.13E-01,6.59E-02,-2.89E-01,2.55E-01,1.97E-01,2.54E-01,-1.66E-01
4.06E+00,2.34E-02,1.00E-01,3.96E+00,8.58E-01,0.361078455,8.69E-01,6.09E-02,-2.95E-01,1.66E-01,2.45E-01,2.81E-01,-1.58E-01
4.17E+00,-2.72E-01,-1.35E-01,3.95E+00,6.49E-01,0.374975856,9.01E-01,4.33E-03,-2.76E-01,2.04E-01,2.88E-01,2.66E-01,-7.97E-02
4.36E+00,2.35E-01,-1.36E-02,3.65E+00,5.40E-01,0.296789474,7.81E-01,7.51E-02,-2.77E-01,2.65E-01,1.45E-01,2.25E-01,-1.51E-01
4.00E+00,-1.68E-01,3.32E-01,4.50E+00,6.13E-01,0.313073487,5.65E-01,2.17E-02,-2.28E-01,2.39E-01,2.01E-01,2.53E-01,-1.61E-01
3.78E+00,2.91E-01,6.41E-01,4.49E+00,2.23E-01,0.339538951,6.14E-01,2.46E-02,-2.81E-01,2.79E-01,1.57E-01,2.79E-01,-2.03E-01
3.88E+00,-2.86E-01,-2.26E-02,3.50E+00,4.36E-01,0.380702121,6.45E-01,-3.28E-02,-2.18E-01,2.17E-01,1.68E-01,2.93E-01,-1.07E-01
4.09E+00,2.29E-01,2.80E-01,4.06E+00,8.78E-01,0.379410451,5.92E-01,-4.68E-02,-2.74E-01,2.23E-01,1.69E-01,2.77E-01,-8.13E-02
3.93E+00,5.48E-02,1.04E-01,4.05E+00,5.18E-01,0.386963825,8.64E-01,1.32E-02,-1.98E-01,2.68E-01,1.95E-01,2.41E-01,-1.69E-01
4.16E+00,-1.50E-01,-2.18E-01,4.10E+00,5.86E-01,0.400739129,4.66E-01,-5.84E-03,-2.49E-01,1.69E-01,2.13E-01,2.87E-01,-1.45E-01
3.18E+00,-1.19E-01,1.30E-01,3.98E+00,7.13E-01,0.257767772,6.31E-01,-2.32E-02,-2.30E-01,1.80E-01,2.43E-01,2.45E-01,-1.18E-01
4.36E+00,-3.15E-01,-7.37E-02,3.92E+00,9.99E-01,0.345798174,7.51E-01,-4.80E-02,-2.61E-01,2.11E-01,2.67E-01,2.06E-01,-9.81E-02
4.39E+00,-3.02E-01,-1.97E-01,3.73E+00,8.67E-01,0.25285215,9.35E-01,-9.34E-02,-2.68E-01,2.38E-01,2.68E-01,2.12E-01,-1.30E-01
4.44E+00,-3.23E-01,-4.10E-01,4.03E+00,7.72E-01,0.144668555,8.29E-01,6.42E-03,-2.65E-01,1.36E-01,2.72E-01,1.98E-01,-1.22E-01
4.13E+00,-1.52E-01,-1.84E-01,4.10E+00,6.60E-01,0.375657869,6.57E-01,-9.00E-02,-2.90E-01,2.39E-01,2.08E-01,2.75E-01,-1.42E-01
4.06E+00,1.21E-01,-1.43E-01,3.86E+00,9.41E-01,0.327370379,7.91E-01,2.24E-02,-2.69E-01,2.51E-01,2.00E-01,2.26E-01,-1.16E-01
3.97E+00,-1.23E-01,4.38E-03,4.48E+00,7.32E-01,0.341317891,7.60E-01,-2.28E-02,-2.65E-01,1.61E-01,1.86E-01,1.45E-01,-1.58E-01
4.20E+00,-1.19E-01,-4.61E-01,4.27E+00,9.32E-01,0.204606047,7.66E-01,2.02E-02,-2.13E-01,2.15E-01,2.62E-01,2.19E-01,-5.63E-02
4.37E+00,-2.56E-01,-1.98E-01,4.38E+00,5.66E-01,0.242536032,9.54E-01,-3.41E-02,-2.89E-01,2.92E-01,1.47E-01,1.66E-01,-1.00E-01
4.16E+00,-7.47E-02,-2.06E-01,4.06E+00,7.99E-01,0.318076268,8.71E-01,3.11E-02,-2.79E-01,2.85E-01,2.09E-01,2.91E-01,-1.11E-01
4.25E+00,-3.72E-01,-2.98E-01,4.38E+00,7.16E-01,0.360909017,6.26E-01,-1.17E-02,-2.68E-01,2.62E-01,2.29E-01,2.22E-01,-2.09E-01
4.40E+00,-1.23E-01,-2.37E-01,4.21E+00,6.06E-01,0.356778857,5.60E-01,-3.02E-02,-2.46E-01,1.76E-01,2.78E-01,2.11E-01,-2.30E-01
4.32E+00,-3.28E-01,-6.22E-02,3.36E+00,4.51E-01,0.363865303,8.54E-01,5.61E-02,-2.88E-01,2.10E-01,1.58E-01,2.67E-01,-1.23E-01
4.32E+00,-4.07E-01,-6.90E-02,4.23E+00,6.18E-01,0.336996007,7.97E-01,8.09E-03,-2.88E-01,2.30E-01,2.55E-01,1.86E-01,-1.66E-01
4.15E+00,-4.10E-01,-3.42E-01,4.11E+00,7.38E-01,0.340525524,9.79E-01,2.77E-02,-2.43E-01,2.38E-01,2.40E-01,1.99E-01,-1.29E-01
4.38E+00,-8.11E-02,-4.68E-01,4.31E+00,4.31E-01,0.342949182,7.94E-01,-2.62E-02,-2.18E-01,2.84E-01,2.61E-01,2.34E-01,-1.32E-01
3.55E+00,-2.97E-01,-3.39E-01,4.48E+00,7.18E-01,0.400137783,7.88E-01,-1.22E-02,-2.29E-01,2.47E-01,2.08E-01,2.95E-01,-8.19E-02
3.97E+00,-1.06E-01,-4.05E-01,4.42E+00,6.16E-01,0.26162248,8.51E-01,-6.05E-02,-2.42E-01,2.73E-01,2.46E-01,1.92E-01,-5.60E-02
4.14E+00,-1.91E-01,-6.43E-02,4.32E+00,7.55E-01,0.32422307,9.43E-01,-6.79E-02,-2.30E-01,1.69E-01,2.44E-01,2.24E-01,-1.44E-01
4.41E+00,-3.07E-01,-2.27E-01,3.61E+00,7.67E-01,0.363115771,9.30E-01,-6.18E-02,-2.93E-01,3.00E-01,2.58E-01,1.99E-01,-8.58E-03
4.18E+00,-8.35E-02,-3.18E-01,4.19E+00,5.49E-01,0.248642645,5.08E-01,-3.49E-02,-2.27E-01,2.27E-01,2.75E-01,2.43E-01,-1.25E-01
4.21E+00,-1.06E-01,-3.55E-01,3.98E+00,7.96E-01,0.275328404,8.55E-01,-3.58E-02,-2.90E-01,2.13E-01,2.64E-01,2.96E-01,-1.68E-01
4.16E+00,-3.66E-01,-7.58E-02,3.77E+00,8.30E-01,0.285315071,9.62E-01,-2.20E-02,-2.57E-01,2.58E-01,2.51E-01,2.59E-01,-2.65E-02
3.71E+00,-1.50E-01,-2.63E-01,4.18E+00,8.10E-01,0.412940241,6.91E-01,-7.13E-02,-2.41E-01,2.56E-01,1.82E-01,2.17E-01,-1.50E-01
3.57E+00,9.39E-02,-9.01E-02,3.18E+00,9.21E-01,0.251156936,9.33E-01,7.27E-03,-2.80E-01,1.30E-01,2.83E-01,2.33E-01,-1.06E-01
3.53E+00,-1.27E-01,-3.36E-01,3.45E+00,6.98E-01,0.261979302,9.92E-01,6.60E-02,-1.96E-01,2.02E-01,2.77E-01,2.10E-01,-9.31E-02
3.83E+00,1.10E-01,-1.46E-02,4.08E+00,5.50E-01,0.34576704,8.94E-01,-5.42E-02,-2.64E-01,2.56E-01,2.44E-01,2.47E-01,-1.36E-01
4.48E+00,-4.36E-01,-1.45E-01,3.92E+00,8.24E-01,0.349397733,9.04E-01,-7.95E-02,-2.74E-01,1.93E-01,2.08E-01,2.81E-01,-1.28E-01
3.93E+00,3.06E-01,-2.39E-01,4.40E+00,8.70E-01,0.371518365,7.18E-01,-9.66E-02,-2.54E-01,2.19E-01,1.09E-01,2.50E-01,7.29E-04
4.29E+00,7.82E-02,8.62E-02,3.69E+00,7.25E-01,0.412010975,6.22E-01,-7.62E-02,-2.01E-01,1.81E-01,1.75E-01,2.57E-01,-1.02E-01
4.29E+00,-1.71E-01,3.80E-02,4.19E+00,8.41E-01,0.36823271,4.53E-01,-7.89E-02,-2.83E-01,2.55E-01,1.69E-01,2.94E-01,-1.13E-01
4.38E+00,-1.19E-01,3.37E-02,4.15E+00,6.25E-01,0.405239135,8.84E-01,-9.77E-02,-2.88E-01,2.00E-01,1.99E-01,2.53E-01,-1.15E-01
3.07E+00,-2.30E-01,4.32E-01,4.47E+00,1.45E-01,0.299351934,5.48E-01,-6.83E-02,-2.14E-01,2.41E-01,1.55E-01,2.89E-01,-5.65E-02
4.00E+00,-3.11E-01,-2.29E-01,4.38E+00,4.30E-01,0.35590913,9.10E-01,-8.19E-02,-2.97E-01,1.39E-01,1.01E-01,2.65E-01,-7.58E-02
4.17E+00,4.10E-02,-1.45E-01,4.36E+00,6.99E-01,0.316466932,8.08E-01,-8.78E-02,-2.85E-01,2.47E-01,5.75E-02,2.13E-01,-1.37E-01
3.30E+00,2.92E-02,-3.28E-01,4.02E+00,6.11E-01,0.291719381,4.98E-01,-2.29E-02,-2.69E-01,2.17E-01,1.47E-01,2.85E-01,-1.25E-01
3.51E+00,-5.01E-01,2.68E-01,4.08E+00,4.30E-01,0.368951646,2.57E-01,-9.21E-02,-2.76E-01,2.39E-01,1.83E-01,2.53E-01,-1.14E-01
4.48E+00,-1.61E-01,7.57E-02,3.94E+00,4.14E-01,0.373179756,8.68E-01,-7.50E-02,-2.44E-01,1.89E-01,7.98E-02,2.58E-01,-4.10E-02
3.90E+00,-3.77E-02,2.28E-01,3.61E+00,7.36E-01,0.379177338,7.69E-01,-5.40E-02,-2.54E-01,1.95E-01,1.44E-01,2.84E-01,-8.01E-02
3.63E+00,-2.31E-01,4.07E-02,4.27E+00,7.63E-01,0.382452201,7.91E-01,-8.44E-02,-2.15E-01,2.34E-01,2.60E-01,2.79E-01,-1.15E-01
4.19E+00,1.66E-02,3.61E-03,4.39E+00,8.08E-01,0.390454642,6.84E-01,-7.91E-02,-2.61E-01,1.73E-01,1.28E-01,2.78E-01,-9.43E-02
4.34E+00,1.24E-01,-2.33E-01,4.37E+00,4.17E-01,0.263019998,4.22E-01,-4.80E-02,-2.43E-01,2.22E-01,1.22E-01,3.00E-01,-1.28E-01
3.77E+00,4.93E-02,5.13E-01,4.46E+00,6.30E-01,0.28533868,5.90E-01,-3.89E-02,-2.53E-01,1.76E-01,1.63E-01,2.56E-01,-1.04E-01
4.30E+00,-1.22E-01,3.08E-01,3.48E+00,8.15E-01,0.388439984,9.35E-01,6.34E-04,-2.85E-01,2.17E-01,1.39E-01,2.81E-01,-1.21E-01
3.67E+00,9.99E-02,3.23E-01,4.28E+00,6.14E-01,0.385610425,5.70E-01,-7.29E-02,-2.43E-01,1.46E-01,1.02E-01,2.59E-01,-8.46E-02
4.26E+00,-4.73E-01,2.72E-01,4.27E+00,4.52E-01,0.293991256,7.78E-01,-7.94E-02,-2.42E-01,1.78E-01,1.11E-01,2.50E-01,-7.31E-02
3.84E+00,-2.89E-02,1.10E-01,3.88E+00,6.53E-01,0.319506201,7.07E-01,-9.55E-02,-2.77E-01,8.53E-02,1.08E-01,2.83E-01,-1.10E-01
4.17E+00,-4.90E-02,-1.96E-01,3.57E+00,5.85E-01,0.340605612,6.07E-01,-6.25E-02,-2.42E-01,2.68E-01,1.14E-01,2.60E-01,-7.49E-02
4.44E+00,-2.24E-02,9.69E-02,4.10E+00,8.86E-01,0.349601489,7.16E-01,-8.55E-02,-2.52E-01,1.48E-01,1.05E-01,2.50E-01,-1.23E-01
3.81E+00,-4.75E-01,-2.33E-01,3.96E+00,6.28E-01,0.253256809,5.93E-01,-3.48E-02,-2.86E-01,1.46E-01,9.19E-02,1.76E-01,-1.57E-01
4.17E+00,4.73E-02,1.58E-01,4.30E+00,7.23E-01,0.270928664,5.27E-01,-3.64E-02,-2.99E-01,2.55E-01,1.53E-01,2.51E-01,-1.52E-01
3.87E+00,-2.60E-01,-3.66E-01,3.70E+00,4.37E-01,0.2908695,5.78E-01,-7.18E-02,-2.81E-01,2.57E-01,1.22E-01,2.64E-01,-1.42E-01
4.06E+00,3.52E-03,-2.65E-01,3.51E+00,6.40E-01,0.402772972,9.24E-01,-2.23E-03,-2.05E-01,2.09E-01,1.88E-01,2.22E-01,-3.54E-02
3.82E+00,4.70E-02,-4.52E-02,4.33E+00,4.61E-01,0.320484257,8.84E-01,-8.90E-02,-2.35E-01,2.83E-01,2.85E-01,2.85E-01,-1.41E-01
3.97E+00,-1.09E-01,3.98E-02,3.85E+00,6.68E-01,0.39684419,6.60E-01,-4.00E-02,-2.87E-01,2.95E-01,2.10E-01,2.43E-01,-1.49E-01
3.79E+00,-1.97E-01,-1.92E-02,4.09E+00,2.10E-01,0.242015023,7.47E-01,-1.65E-02,-2.35E-01,2.14E-01,2.17E-01,2.17E-01,-9.01E-02
4.31E+00,1.41E-01,7.97E-02,3.82E+00,7.16E-01,0.283863803,7.85E-01,-6.17E-02,-2.02E-01,2.59E-01,2.21E-01,1.66E-01,-1.38E-01
4.25E+00,-7.18E-02,-2.05E-01,3.93E+00,6.25E-01,0.397930698,8.92E-01,-8.09E-02,-2.72E-01,2.66E-01,2.78E-01,2.77E-01,-2.23E-01
4.30E+00,-6.22E-03,-2.21E-01,4.19E+00,8.23E-01,0.398691394,8.68E-01,2.73E-02,-2.99E-01,2.11E-01,1.88E-01,2.23E-01,-2.23E-01
4.09E+00,-3.86E-01,7.37E-02,3.86E+00,6.70E-01,0.384494106,9.38E-01,-5.74E-02,-2.17E-01,2.50E-01,2.20E-01,2.15E-01,-7.90E-02
4.36E+00,-2.66E-01,2.71E-01,4.45E+00,9.21E-01,0.351977641,8.26E-01,-3.03E-02,-2.24E-01,2.22E-01,2.77E-01,2.21E-01,-1.11E-01
3.48E+00,-2.45E-01,-4.13E-03,4.28E+00,7.41E-01,0.355380885,9.14E-01,-4.72E-02,-1.96E-01,1.77E-01,2.79E-01,2.17E-01,-1.21E-01
3.91E+00,-3.67E-01,-1.22E-01,3.74E+00,7.23E-01,0.278940656,8.25E-01,-6.39E-02,-2.07E-01,2.74E-01,2.08E-01,2.36E-01,-1.61E-01
4.36E+00,-4.78E-01,-3.98E-01,4.03E+00,4.42E-01,0.393211679,7.22E-01,-2.27E-02,-2.94E-01,2.15E-01,2.62E-01,2.72E-01,-1.56E-01
4.46E+00,-3.59E-02,-3.91E-02,4.15E+00,7.35E-01,0.317748554,5.40E-01,-6.54E-02,-2.83E-01,2.42E-01,2.09E-01,1.94E-01,-1.53E-01
4.08E+00,-2.76E-01,-2.93E-02,4.17E+00,3.69E-01,0.398060816,6.51E-01,-5.23E-02,-2.87E-01,1.70E-01,2.52E-01,2.90E-01,-2.10E-01
3.75E+00,-2.61E-01,-1.34E-02,4.16E+00,5.35E-01,0.400467978,5.10E-01,-1.24E-02,-2.68E-01,2.25E-01,2.95E-01,2.43E-01,-1.99E-01
4.23E+00,-8.03E-02,1.10E-01,3.85E+00,9.37E-01,0.251373469,4.14E-01,1.49E-02,-1.84E-01,2.89E-01,2.29E-01,1.77E-01,-1.79E-01
3.66E+00,-5.96E-02,-1.93E-01,3.86E+00,6.88E-01,0.411459575,2.20E-01,-2.95E-02,-2.15E-01,2.72E-01,2.02E-01,2.40E-01,-1.83E-01
4.14E+00,-1.92E-01,6.93E-02,4.48E+00,7.13E-01,0.266267076,3.50E-01,-4.28E-04,-2.85E-01,2.80E-01,1.92E-01,1.96E-01,-2.64E-01
4.40E+00,-2.87E-01,1.98E-01,3.65E+00,7.42E-01,0.267718054,4.99E-01,-9.60E-02,-1.60E-01,2.70E-01,2.07E-01,2.29E-01,-2.15E-01
4.49E+00,3.10E-01,1.97E-01,3.98E+00,6.51E-01,0.278275595,8.25E-01,-1.34E-02,-2.81E-01,1.39E-01,2.40E-01,2.69E-01,-1.99E-01
3.95E+00,-7.05E-02,-8.75E-03,3.44E+00,6.91E-01,0.382885266,7.31E-01,3.65E-03,-2.99E-01,1.93E-01,2.14E-01,2.20E-01,-1.75E-01
3.78E+00,2.43E-01,-3.99E-02,4.22E+00,4.59E-01,0.317876522,2.24E-01,-4.35E-02,-2.74E-01,2.01E-01,2.48E-01,2.06E-01,-1.66E-01
4.25E+00,-1.65E-01,-2.55E-01,4.38E+00,9.72E-01,0.324827393,5.86E-01,-1.02E-02,-2.22E-01,2.73E-01,2.57E-01,1.48E-01,-9.69E-02
3.94E+00,-1.89E-01,3.14E-01,4.45E+00,6.89E-01,0.381614807,6.75E-01,-4.23E-02,-1.92E-01,2.47E-01,2.62E-01,2.87E-01,-1.94E-01
3.85E+00,5.74E-02,2.03E-01,4.33E+00,4.96E-01,0.371005625,8.29E-01,-2.76E-02,-2.05E-01,1.80E-01,2.66E-01,2.95E-01,-1.11E-01
4.18E+00,-8.08E-02,-1.26E-02,4.42E+00,6.71E-01,0.37707271,7.43E-01,-4.53E-02,-2.67E-01,2.54E-01,2.19E-01,2.90E-01,-1.51E-01
4.23E+00,1.88E-01,-1.46E-01,4.15E+00,7.81E-01,0.368186278,7.31E-01,-2.01E-02,-1.76E-01,2.07E-01,2.24E-01,2.71E-01,-6.89E-02
4.02E+00,-4.10E-02,1.43E-01,3.91E+00,9.79E-01,0.377250749,8.65E-01,-8.91E-02,-2.73E-01,2.49E-01,2.24E-01,2.03E-01,-1.05E-01
4.19E+00,-3.52E-01,3.61E-02,4.03E+00,5.25E-01,0.392901207,9.08E-01,-8.33E-02,-1.98E-01,1.89E-01,1.73E-01,2.57E-01,-1.80E-01
3.79E+00,2.45E-01,-2.13E-01,4.28E+00,7.99E-01,0.291649836,7.92E-01,-5.22E-02,-2.43E-01,2.07E-01,2.45E-01,2.14E-01,1.27E-02
4.10E+00,2.45E-01,-1.21E-01,3.88E+00,6.37E-01,0.220232565,8.23E-01,-1.94E-02,-2.44E-01,1.62E-01,2.27E-01,1.86E-01,-1.25E-01
4.45E+00,-3.74E-01,-3.15E-02,4.38E+00,4.77E-01,0.394538452,9.08E-01,-5.40E-03,-2.61E-01,2.86E-01,1.90E-01,2.11E-01,-1.08E-01
4.16E+00,-6.95E-03,-2.17E-01,4.00E+00,7.91E-01,0.401390587,9.95E-01,-5.23E-02,-2.70E-01,2.99E-01,1.73E-01,1.34E-01,-5.51E-02
4.01E+00,1.59E-01,-3.05E-02,4.11E+00,5.96E-01,0.384180657,8.02E-01,-2.62E-02,-2.36E-01,2.12E-01,2.09E-01,2.75E-01,-2.42E-02
4.20E+00,1.30E-02,9.48E-02,3.58E+00,5.65E-01,0.399112262,8.94E-01,-2.62E-02,-2.03E-01,2.10E-01,2.65E-01,2.40E-01,-7.56E-02
3.89E+00,-1.22E-01,3.67E-02,3.96E+00,6.64E-01,0.305105653,9.14E-01,-8.63E-02,-1.96E-01,2.57E-01,7.75E-02,1.84E-01,-9.46E-02
4.29E+00,-1.31E-01,-3.98E-03,4.36E+00,9.56E-01,0.165206561,7.04E-01,-8.07E-03,-2.62E-01,1.89E-01,1.86E-01,2.99E-01,-9.38E-02
3.78E+00,-1.63E-01,-3.26E-01,4.14E+00,2.19E-01,0.357289199,8.62E-01,-3.07E-03,-2.27E-01,2.89E-01,4.09E-02,2.52E-01,-8.09E-02
4.24E+00,-1.36E-01,-3.10E-01,4.09E+00,5.75E-01,0.329685172,9.21E-01,-5.91E-02,-2.62E-01,2.23E-01,1.87E-01,2.83E-01,-7.05E-02
4.44E+00,3.07E-02,-6.55E-02,4.24E+00,8.16E-01,0.201578396,7.85E-01,-6.77E-02,-2.47E-01,2.55E-01,2.12E-01,2.98E-01,-8.45E-02
3.76E+00,2.69E-01,2.13E-01,3.77E+00,6.51E-01,0.330903286,3.78E-01,-3.45E-02,-2.91E-01,2.04E-01,6.33E-02,2.27E-01,-5.69E-02
4.28E+00,-2.18E-01,-7.45E-02,4.17E+00,4.65E-01,0.291644378,8.48E-01,-6.62E-02,-2.96E-01,2.12E-01,1.85E-01,2.36E-01,-1.22E-01
4.42E+00,-2.27E-01,-4.27E-01,4.21E+00,7.46E-01,0.202030563,9.77E-01,-6.52E-02,-2.52E-01,2.89E-01,1.98E-01,2.02E-01,-6.71E-02
4.07E+00,-2.72E-01,-4.82E-01,4.31E+00,8.38E-01,0.284878699,7.10E-01,-5.55E-02,-2.25E-01,2.38E-01,2.21E-01,2.86E-01,-1.20E-01
4.37E+00,4.97E-02,-6.07E-02,4.07E+00,7.60E-01,0.408960955,9.40E-01,-9.70E-02,-2.35E-01,2.10E-01,1.94E-01,2.21E-01,-7.42E-02
4.04E+00,-4.67E-01,-5.17E-02,4.19E+00,7.58E-01,0.355985704,9.14E-01,-5.01E-02,-2.88E-01,2.36E-01,1.87E-01,2.59E-01,-9.13E-02
3.83E+00,-1.40E-01,1.56E-02,4.44E+00,7.62E-01,0.407636332,4.67E-01,-5.50E-02,-2.62E-01,2.52E-01,2.07E-01,2.73E-01,-1.46E-01
3.71E+00,-4.43E-02,-1.72E-01,4.04E+00,7.96E-01,0.306643377,1.00E+00,-3.36E-02,-2.66E-01,2.29E-01,1.97E-01,2.37E-01,-1.46E-01
4.19E+00,-1.58E-01,-2.09E-01,4.05E+00,6.84E-01,0.242381148,7.77E-01,-7.11E-02,-2.36E-01,2.62E-01,2.26E-01,2.93E-01,-7.93E-02
4.14E+00,-1.02E-01,-3.89E-02,4.14E+00,8.44E-01,0.339185478,8.60E-01,1.06E-02,-2.90E-01,2.15E-01,1.35E-01,2.62E-01,-1.54E-01
4.20E+00,1.40E-01,-1.48E-01,4.31E+00,5.96E-01,0.316342768,8.63E-01,-7.24E-02,-2.67E-01,1.90E-01,1.92E-01,1.24E-01,-8.46E-02
3.60E+00,-8.53E-02,-4.95E-01,3.91E+00,2.58E-01,0.374402874,9.64E-01,-4.77E-02,-2.30E-01,1.62E-01,1.96E-01,2.14E-01,-1.80E-01
4.03E+00,-9.65E-02,-2.80E-01,4.49E+00,7.74E-01,0.402461011,7.46E-01,-5.38E-02,-1.98E-01,2.34E-01,2.50E-01,2.40E-01,-1.66E-02
3.55E+00,-3.61E-01,-3.83E-01,4.38E+00,6.49E-01,0.309529209,6.63E-01,-7.09E-02,-2.13E-01,2.48E-01,2.23E-01,2.72E-01,-5.05E-02
3.66E+00,-9.60E-02,-2.23E-01,4.24E+00,6.42E-01,0.321263311,6.94E-01,-5.26E-02,-2.48E-01,2.36E-01,2.47E-01,1.56E-01,-1.01E-01
3.24E+00,-4.07E-01,-2.78E-01,4.48E+00,4.47E-01,0.297066497,7.95E-01,-9.65E-02,-1.47E-01,2.25E-01,1.58E-01,2.47E-01,-5.48E-02
3.67E+00,-3.28E-01,-8.05E-03,4.42E+00,7.93E-01,0.353177025,7.38E-01,-2.56E-02,-2.14E-01,1.16E-01,2.23E-01,2.15E-01,-1.15E-01
3.79E+00,-3.73E-01,-3.99E-01,3.60E+00,6.54E-01,0.207712919,8.40E-01,-6.65E-03,-2.46E-01,2.56E-01,1.93E-01,1.88E-01,-2.74E-02
2.85E+00,-1.16E-01,-6.63E-01,4.11E+00,4.77E-01,0.257269049,5.43E-01,-4.16E-03,-1.30E-01,1.79E-01,2.54E-01,2.69E-01,-8.16E-02
3.15E+00,-4.32E-01,-6.53E-01,4.31E+00,8.14E-01,0.360352077,6.26E-01,-5.78E-02,-2.69E-01,1.88E-01,1.94E-01,2.50E-01,-6.40E-02
3.47E+00,-6.39E-02,-4.16E-01,3.97E+00,5.07E-01,0.337864328,7.94E-01,-2.06E-02,-2.28E-01,2.96E-01,2.54E-01,2.76E-01,-3.65E-02
3.09E+00,-2.45E-01,-2.34E-01,4.10E+00,7.60E-01,0.376021513,9.75E-01,-8.47E-02,-2.69E-01,2.00E-01,2.33E-01,1.85E-01,-1.80E-01
3.12E+00,-2.06E-01,-5.87E-01,4.10E+00,7.02E-01,0.280160341,4.78E-01,3.30E-02,-2.40E-01,2.50E-01,2.60E-01,1.71E-01,-1.47E-01
3.09E+00,-7.98E-03,-7.84E-02,4.27E+00,9.28E-01,0.174329537,6.79E-01,-6.70E-02,-2.68E-01,1.49E-01,2.21E-01,2.83E-01,-5.36E-02
3.19E+00,-2.28E-01,-3.40E-01,3.82E+00,6.73E-01,0.300706823,7.47E-01,-1.86E-02,-2.63E-01,2.57E-01,1.86E-01,2.94E-01,-6.34E-02
3.95E+00,-2.21E-01,-2.87E-01,4.27E+00,6.24E-01,0.374815555,8.07E-01,-9.35E-02,-2.53E-01,2.29E-01,2.25E-01,1.99E-01,-9.97E-02
4.12E+00,-2.92E-01,-1.86E-01,4.08E+00,9.30E-01,0.395103702,6.35E-01,-2.98E-02,-2.70E-01,2.37E-01,2.43E-01,2.24E-01,-1.04E-01
4.22E+00,-3.38E-01,-3.72E-01,4.07E+00,7.75E-01,0.385967164,7.54E-01,-2.10E-02,-1.48E-01,1.58E-01,2.30E-01,2.52E-01,-5.71E-02
3.77E+00,-1.28E-01,-4.39E-01,4.20E+00,8.59E-01,0.361000186,6.87E-01,-3.11E-02,-2.61E-01,2.45E-01,2.63E-01,1.63E-01,-1.18E-01
3.58E+00,-4.96E-01,-5.86E-01,4.35E+00,6.40E-01,0.350640572,5.08E-01,-8.74E-02,-2.77E-01,2.09E-01,1.03E-01,2.37E-01,-6.75E-03
4.00E+00,-1.49E-01,-4.85E-01,4.20E+00,7.06E-01,0.397256293,7.34E-01,-5.14E-02,-2.54E-01,2.86E-01,2.41E-01,2.25E-01,-8.99E-02
3.63E+00,-3.17E-01,-3.44E-01,3.48E+00,6.92E-01,0.302641682,8.01E-01,-6.37E-02,-2.04E-01,2.20E-01,1.65E-01,1.86E-01,-1.49E-02
3.02E+00,-3.07E-01,-5.91E-01,3.43E+00,7.67E-01,0.405099673,6.10E-01,-6.40E-02,-2.19E-01,2.75E-01,1.97E-01,2.39E-01,-3.37E-02
2.40E+00,-1.52E-01,-2.89E-01,4.42E+00,8.08E-01,0.282606121,7.78E-01,-1.11E-02,-2.41E-01,2.24E-01,1.99E-01,2.93E-01,-2.72E-02
3.26E+00,-4.64E-01,-2.65E-01,4.06E+00,9.50E-01,0.34927791,6.19E-01,-7.13E-02,-2.33E-01,1.90E-01,1.99E-01,1.54E-01,8.25E-03
3.70E+00,-5.34E-01,3.95E-01,4.16E+00,6.78E-01,0.391541646,9.96E-01,-1.53E-02,-2.38E-01,2.92E-01,1.87E-01,2.82E-01,-1.19E-01
4.02E+00,-1.56E-01,-7.46E-02,4.29E+00,7.77E-01,0.381086562,5.54E-01,-9.47E-03,-2.04E-01,2.53E-01,2.36E-01,2.59E-01,-2.07E-01
4.02E+00,-5.53E-01,2.97E-01,4.40E+00,3.96E-01,0.39134128,9.82E-01,-2.16E-02,-1.86E-01,2.66E-01,2.19E-01,2.26E-01,-6.22E-02
